titleId,seasonNumber,title,date,av_rating,share,genres
tt1842530,3,Unforgettable,2014,7.9384,0.04,"Crime,Drama,Mystery"
tt1001482,3,United States of Tara,2011,7.9989,0.1,"Comedy,Drama,Romance"
tt1604099,3,Victorious,2012,7.7301,0.17,"Comedy,Drama,Family"
tt2306299,3,Vikings,2015,8.5339,1.17,"Action,Adventure,Drama"
tt1132290,3,Warehouse 13,2011,8.1278,0.29,"Drama,Mystery,Sci-Fi"
tt2433738,3,Wentworth,2015,9.233,0.08,"Crime,Drama"
tt2874692,3,When Calls the Heart,2016,9.3239,0.11,Drama
tt1358522,3,White Collar,2011,8.1453,0.58,"Comedy,Crime,Drama"
tt1703925,3,Wilfred,2013,7.9584,0.09,"Comedy,Drama,Mystery"
tt0799922,3,Wizards of Waverly Place,2010,7.7568,0.04,"Comedy,Drama,Family"
tt2084712,3,Young & Hungry,2016,8.8,0,"Comedy,Drama,Romance"
tt3228420,3,You're the Worst,2016,8.2949,0.09,"Comedy,Drama,Romance"
tt3843168,3,Z Nation,2016,8.2791,0.15,"Action,Comedy,Drama"
tt0415463,3,Zoey 101,2008,8.3,0.02,"Comedy,Drama,Family"
tt3250026,3,Zoo,2017,7.4132,0.09,"Drama,Mystery,Sci-Fi"
tt1225901,2,90210,2009,7.4686,0.14,"Comedy,Drama,Romance"
tt3148266,2,12 Monkeys,2016,8.8196,0.25,"Adventure,Drama,Mystery"
tt2364582,2,Agents of S.H.I.E.L.D.,2015,8.653,2.07,"Action,Adventure,Drama"
tt1183865,2,Alphas,2012,7.8699,0.2,"Action,Drama,Sci-Fi"
tt3488298,2,American Crime,2016,9.1438,0.17,"Crime,Drama"
tt1844624,2,American Horror Story,2012,8.5388,3.27,"Drama,Horror,Thriller"
tt5574490,2,Animal Kingdom,2017,8.6925,0.13,"Crime,Drama"
tt3768572,2,Aquarius,2016,7.8702,0.05,"Biography,Crime,Drama"
tt1663676,2,Awkward.,2012,7.7692,0.17,"Comedy,Drama,Romance"
tt2177489,2,Baby Daddy,2013,8.282,0.09,"Comedy,Drama,Family"
tt2891574,2,Ballers,2016,8.3812,0.3,"Comedy,Drama,Sport"
tt2017109,2,Banshee,2014,8.7367,0.48,"Action,Crime,Drama"
tt3468798,2,Baskets,2017,8.2559,0.06,"Comedy,Drama"
tt2188671,2,Bates Motel,2014,8.5949,0.56,"Drama,Horror,Mystery"
tt3032476,2,Better Call Saul,2016,8.7525,1.26,"Crime,Drama"
tt4370596,2,Better Things,2017,8.39,0.07,"Comedy,Drama"
tt4270492,2,Billions,2017,8.8221,0.33,Drama
tt2085059,2,Black Mirror,2013,8.1643,5.42,"Drama,Sci-Fi,Thriller"
tt4474344,2,Blindspot,2017,8.1356,0.54,"Action,Crime,Drama"
tt3520702,2,Bloodline,2016,8.5788,0.17,"Drama,Thriller"
tt1595859,2,Blue Bloods,2012,8.0138,0.4,"Crime,Drama"
tt0979432,2,Boardwalk Empire,2011,8.6492,1.03,"Crime,Drama,History"
tt1587669,2,Body of Proof,2011,7.9168,0.23,"Crime,Drama"
tt3398228,2,BoJack Horseman,2015,8.044,0.73,"Animation,Comedy,Drama"
tt1255913,2,Bored to Death,2010,7.8315,0.14,"Comedy,Crime,Drama"
tt3502248,2,Bosch,2016,8.7918,0.16,"Crime,Drama"
tt1833285,2,Boss,2012,8.1415,0.13,"Crime,Drama"
tt0903747,2,Breaking Bad,2009,8.7655,15.42,"Crime,Drama,Thriller"
tt1590961,2,Breakout Kings,2012,8.037,0.09,"Crime,Drama,Thriller"
tt5827228,2,Bull,2017,5.9668,0.21,"Comedy,Crime,Drama"
tt0810788,2,Burn Notice,2008,8.4619,0.8,"Action,Crime,Drama"
tt0904208,2,Californication,2008,8.2268,1.37,"Comedy,Drama"
tt1983079,2,Call the Midwife,2013,8.7565,0.1,"Drama,History"
tt1219024,2,Castle,2010,8.4813,1.79,"Comedy,Crime,Drama"
tt4577466,2,Casual,2016,7.929,0.01,"Comedy,Drama"
tt5620076,2,Chance,2017,8.9725,0.06,"Drama,Mystery,Thriller"
tt4820370,2,Channel Zero,2017,7.8323,0.07,"Drama,Horror,Mystery"
tt2261391,2,Chicago Fire,2014,8.6971,0.24,"Action,Drama"
tt4655480,2,Chicago Med,2017,5.7814,0.24,Drama
tt2805096,2,Chicago P.D.,2015,7.7688,0.26,"Action,Crime,Drama"
tt0934814,2,Chuck,2009,8.8237,2.41,"Action,Comedy,Drama"
tt4452630,2,Code Black,2016,9.2572,0.49,Drama
tt4209256,2,Colony,2017,8.2788,0.21,"Action,Adventure,Drama"
tt2006374,2,Copper,2013,8,0.01,"Action,Drama"
tt1495708,2,Covert Affairs,2011,7.9109,0.17,"Action,Crime,Drama"
tt4364202,2,Criminal Minds: Beyond Borders,2017,7.2422,0.05,"Crime,Drama,Mystery"
tt3560060,2,CSI: Cyber,2015,7.1268,0.1,"Crime,Drama,Mystery"
tt2094262,2,Da Vinci's Demons,2014,8.6821,0.36,"Adventure,Biography,Drama"
tt1723760,2,Dallas,2013,8.439,0.07,"Drama,Romance"
tt0914387,2,Damages,2009,8.3601,0.35,"Crime,Drama,Mystery"
tt3322312,2,Daredevil,2016,9.0946,2.33,"Action,Crime,Drama"
tt1888075,2,Death in Paradise,2013,7.9139,0.1,"Crime,Drama,Mystery"
tt2189221,2,Defiance,2014,7.9473,0.16,"Action,Drama,Sci-Fi"
tt2226342,2,Devious Maids,2014,8.3504,0.08,"Comedy,Drama,Mystery"
tt0960136,2,Dirty Sexy Money,2008,7.3665,0.03,Drama
tt1135300,2,Dollhouse,2009,8.4045,0.78,"Drama,Mystery,Sci-Fi"
tt3079768,2,Dominion,2015,8.2729,0.19,"Action,Drama,Fantasy"
tt1606375,2,Downton Abbey,2012,8.5522,0.77,"Drama,Romance"
tt0866442,2,Eastbound & Down,2010,8.1237,0.17,"Comedy,Drama,Sport"
tt6692188,2,El Chapo,2017,7.9875,0.06,"Crime,Drama"
tt2191671,2,Elementary,2014,8.1906,0.76,"Crime,Drama,Mystery"
tt3228904,2,Empire,2016,8.1744,0.18,"Drama,Music"
tt1509004,2,Enlightened,2013,8.4743,0.05,"Comedy,Drama"
tt3155320,2,Extant,2015,7.4825,0.11,"Drama,Sci-Fi,Thriller"
tt4326894,2,F Is for Family,2017,8.1123,0.1,"Animation,Comedy,Drama"
tt3127020,2,Faking It,2015,8.7298,0.1,"Comedy,Drama,Romance"
tt1462059,2,Falling Skies,2012,8.0411,0.52,"Action,Adventure,Drama"
tt2802850,2,Fargo,2015,9.1114,2.03,"Crime,Drama,Thriller"
tt3743822,2,Fear the Walking Dead,2016,7.2095,1.12,"Drama,Horror,Sci-Fi"
tt3186138,2,Finding Carter,2015,7.3,0,Drama
tt4973548,2,Flaked,2017,7.6282,0.03,"Comedy,Drama"
tt1119644,2,Fringe,2010,8.4464,3.14,"Drama,Mystery,Sci-Fi"
tt0944947,2,Game of Thrones,2012,9.0852,14.2,"Action,Adventure,Drama"
tt2543796,2,Girl Meets World,2015,8.3482,0.25,"Comedy,Drama,Family"
tt1723816,2,Girls,2013,7.4477,0.28,"Comedy,Drama"
tt1327801,2,Glee,2011,8.6476,1.63,"Comedy,Drama,Music"
tt2049116,2,Gomorrah,2016,8.3611,0.1,"Crime,Drama,Thriller"
tt4855114,2,Good Behavior,2017,8.5169,0.06,"Crime,Drama,Mystery"
tt3906732,2,Good Witch,2015,8.4,0.01,"Comedy,Drama,Fantasy"
tt0397442,2,Gossip Girl,2008,7.8331,1.61,"Drama,Romance"
tt3749900,2,Gotham,2016,8.7267,1.54,"Action,Crime,Drama"
tt2393813,2,Graceland,2014,8.5502,0.07,"Action,Crime,Drama"
tt1830617,2,Grimm,2012,8.5517,1.32,"Drama,Fantasy,Horror"
tt2543312,2,Halt and Catch Fire,2015,8.3179,0.16,Drama
tt3973768,2,Hand of God,2017,8.1111,0.01,"Crime,Drama"
tt2243973,2,Hannibal,2014,9.2883,2.42,"Crime,Drama,Horror"
tt3729898,2,Hap and Leonard,2017,8.2276,0.03,"Crime,Drama,Thriller"
tt1832979,2,Hart of Dixie,2013,8.0901,0.21,"Comedy,Drama,Romance"
tt1600194,2,Hawaii Five-0,2011,8.4298,0.63,"Action,Crime,Drama"
tt1796960,2,Homeland,2012,8.682,2.28,"Crime,Drama,Mystery"
tt1856010,2,House of Cards,2014,8.9269,2.19,Drama
tt1797404,2,House of Lies,2013,7.174,0.11,"Comedy,Drama"
tt3205802,2,How to Get Away with Murder,2015,8.9206,0.74,"Crime,Drama,Mystery"
tt1299365,2,How to Make It in America,2011,8.1,0.01,"Comedy,Drama"
tt1229413,2,Hung,2010,7.2474,0.15,"Comedy,Drama"
tt0835434,2,In Treatment,2009,7.9,0.01,Drama
tt0874608,2,Inspector Lewis,2008,7.9361,0.2,"Crime,Drama,Mystery"
tt3865236,2,Into the Badlands,2017,8.4198,0.22,"Action,Adventure,Drama"
tt3501584,2,iZombie,2016,8.5641,0.43,"Comedy,Crime,Drama"
tt0805663,2,Jericho,2008,8.5589,0.52,"Action,Drama,Mystery"
tt1489428,2,Justified,2011,8.6967,0.7,"Action,Crime,Drama"
tt3673794,2,Kingdom,2016,8.8817,0.06,Drama
tt5674718,2,Las chicas del cable,2017,9.3,0,Drama
tt0844653,2,Legend of the Seeker,2010,8.2691,0.47,"Action,Adventure,Drama"
tt2402137,2,Legends,2015,8.0656,0.06,"Action,Crime,Drama"
tt4532368,2,Legends of Tomorrow,2017,8.4779,1,"Action,Adventure,Drama"
tt1349600,2,Les petits meurtres d'Agatha Christie,2015,7.7622,0.07,"Comedy,Crime,Drama"
tt1837492,2,13 Reasons Why,2018,7.5089,2.19,"Drama,Mystery"
tt4834206,2,A Series of Unfortunate Events,2018,8.2873,0.48,"Adventure,Comedy,Drama"
tt1235099,2,Lie to Me,2010,8.0356,0.94,"Crime,Drama,Mystery"
tt0874936,2,Life,2009,8.1964,0.56,"Crime,Drama,Mystery"
tt2788432,2,American Crime Story,2018,8.394,0.62,"Biography,Crime,Drama"
tt1836037,2,Longmire,2013,8.7731,0.44,"Action,Crime,Drama"
tt2581458,2,Looking,2015,8.7929,0.12,"Comedy,Drama,Romance"
tt6877772,2,American Vandal,2018,8.2,0.03,"Comedy,Crime,Drama"
tt1492966,2,Louie,2011,8.3307,0.55,"Comedy,Drama"
tt4288182,2,Atlanta,2018,8.896,1.05,"Comedy,Drama,Music"
tt4061080,2,Love,2017,7.9952,0.16,"Comedy,Drama,Romance"
tt6315640,2,Atypical,2018,8.4773,0.28,"Comedy,Drama"
tt4052886,2,Lucifer,2017,8.9474,1.54,"Crime,Drama,Fantasy"
tt4276618,2,C.B. Strike,2018,8.1089,0.04,"Crime,Drama,Mystery"
tt5707802,2,Dear White People,2018,5.4038,0.03,"Comedy,Drama"
tt5296406,2,Designated Survivor,2018,7.2162,0.83,"Action,Drama,Mystery"
tt0804503,2,Mad Men,2008,8.3119,2.36,Drama
tt5673782,2,Genius,2018,7.6855,0.14,"Biography,Drama,History"
tt5770786,2,GLOW,2018,8.5137,0.42,"Comedy,Drama,Sport"
tt3501074,2,Madam Secretary,2016,7.6385,0.17,Drama
tt1832045,2,Magic City,2013,8.109,0.05,"Crime,Drama"
tt1936532,2,Major Crimes,2013,8.6247,0.16,"Crime,Drama,Mystery"
tt3231564,2,Manhattan,2015,8.1818,0.05,"Drama,History,War"
tt4687880,2,Goliath,2018,7.4785,0.32,Drama
tt6078096,2,High Maintenance,2018,8.4997,0.03,"Comedy,Drama"
tt2189461,2,Marco Polo,2016,8.3082,0.15,"Adventure,Drama,History"
tt2137109,2,Masters of Sex,2014,8.2584,0.21,"Drama,Romance"
tt2357547,2,Jessica Jones,2018,7.9765,1.86,"Action,Crime,Drama"
tt1199099,2,Merlin,2010,8.2924,0.54,"Adventure,Drama,Fantasy"
tt2295809,2,Mistresses,2014,8.6198,0.03,"Drama,Romance,Thriller"
tt5114356,2,Legion,2018,8.6326,1.1,"Action,Drama,Sci-Fi"
tt2660806,2,Mom,2015,7.9803,0.18,"Comedy,Drama,Romance"
tt5164196,2,Lethal Weapon,2018,8.4781,0.78,"Action,Crime,Drama"
tt3322314,2,Luke Cage,2018,7.7703,0.99,"Action,Crime,Drama"
tt3502172,2,Mozart in the Jungle,2015,8.0674,0.11,"Comedy,Drama,Music"
tt1399045,2,MacGyver,2018,8.163,0.33,"Action,Adventure,Drama"
tt4158110,2,Mr. Robot,2016,8.8299,1.38,"Crime,Drama,Thriller"
tt2402061,2,Murder in the First,2015,7.9516,0.02,"Crime,Drama,Mystery"
tt1091909,2,Murdoch Mysteries,2009,8.1021,0.24,"Crime,Drama,Mystery"
tt2707408,2,Narcos,2016,8.87,0.96,"Biography,Crime,Drama"
tt2281375,2,Nashville,2014,7.5211,0.15,"Drama,Music,Romance"
tt5071412,2,Ozark,2018,8.6442,0.91,"Crime,Drama,Thriller"
tt5420376,2,Riverdale,2018,8.1855,1.65,"Crime,Drama,Mystery"
tt1378167,2,NCIS: Los Angeles,2010,7.9905,0.45,"Crime,Drama,Mystery"
tt6170874,2,Salvation,2018,8.0339,0.2,"Drama,Sci-Fi,Thriller"
tt3560084,2,NCIS: New Orleans,2016,8.2544,0.12,"Crime,Drama"
tt5541338,2,Six,2018,7.9045,0.08,"Action,Drama,History"
tt1592154,2,Nikita,2012,8.7792,0.72,"Action,Crime,Drama"
tt1190689,2,Nurse Jackie,2010,7.8425,0.15,"Comedy,Drama"
tt5011816,2,Sneaky Pete,2018,8.7466,0.24,"Crime,Drama"
tt2372162,2,Orange Is the New Black,2014,8.4899,1.07,"Comedy,Crime,Drama"
tt4229954,2,Outcast,2017,7.8797,0.1,"Drama,Horror"
tt3006802,2,Outlander,2016,9.0162,0.79,"Drama,Fantasy,Romance"
tt4816626,2,Outsiders,2017,7.5989,0.05,Drama
tt6439752,2,Snowfall,2018,7.9,0.01,"Crime,Drama"
tt1416765,2,Parenthood,2010,8.3195,0.26,"Comedy,Drama"
tt6116060,2,The Bold Type,2018,8.1484,0.03,Drama
tt2442560,2,Peaky Blinders,2014,8.9451,0.7,"Crime,Drama"
tt2628232,2,Penny Dreadful,2015,8.697,0.67,"Drama,Fantasy,Horror"
tt1714204,2,Perception,2013,8.1669,0.1,"Crime,Drama,Mystery"
tt1839578,2,Person of Interest,2013,9.0027,2.45,"Action,Crime,Drama"
tt4998350,2,The Deuce,2018,8.1559,0.09,Drama
tt4396630,2,The Gifted,2018,7.8267,0.07,"Action,Drama,Fantasy"
tt3636060,2,Poldark,2016,8.6603,0.09,"Drama,History,Romance"
tt6470478,2,The Good Doctor,2018,8.5886,0.07,Drama
tt5853176,2,The Good Fight,2018,8.3906,0.3,"Crime,Drama"
tt3281796,2,Power,2015,8.8138,0.14,"Crime,Drama"
tt1851040,2,Powers,2016,7.9019,0.01,"Action,Crime,Drama"
tt5834204,2,The Handmaid's Tale,2018,8.6874,2.05,"Drama,Sci-Fi"
tt5016504,2,Preacher,2017,8.0839,0.5,"Adventure,Drama,Fantasy"
tt1578873,2,Pretty Little Liars,2011,8.5024,1.05,"Drama,Mystery,Romance"
tt0972412,2,Private Practice,2009,7.9617,0.36,"Comedy,Drama,Romance"
tt0925266,2,Pushing Daisies,2008,8.6548,0.67,"Comedy,Drama,Fantasy"
tt6483832,2,The Resident,2018,8.5,0.02,Drama
tt4428122,2,Quantico,2017,5.935,0.31,"Crime,Drama,Mystery"
tt6048596,2,The Sinner,2018,8.0195,0.23,"Crime,Drama,Mystery"
tt1064899,2,Queen of the South,2017,8.5137,0.06,"Action,Crime,Drama"
tt2249007,2,Ray Donovan,2014,8.7409,0.39,"Crime,Drama"
tt0955322,2,Reaper,2009,7.7527,0.18,"Adventure,Comedy,Drama"
tt2183404,2,Rectify,2014,8.6947,0.17,Drama
tt2710394,2,Reign,2015,7.8589,0.19,"Drama,Fantasy"
tt5511582,2,Timeless,2018,8.6145,0.52,"Action,Adventure,Drama"
tt2647586,2,Resurrection,2014,8.3952,0.12,"Drama,Fantasy"
tt1837642,2,Revenge,2013,8.5027,0.66,"Drama,Mystery,Thriller"
tt0475784,2,Westworld,2018,8.2761,5.82,"Drama,Mystery,Sci-Fi"
tt2070791,2,Revolution,2014,8.4017,0.57,"Action,Adventure,Drama"
tt1551632,2,Rizzoli & Isles,2011,8.2701,0.25,"Crime,Drama,Mystery"
tt1442065,2,Rookie Blue,2011,8.5727,0.09,"Crime,Drama"
tt4465472,2,Rosewood,2017,8.65,0.01,"Crime,Drama,Mystery"
tt1319735,2,Royal Pains,2010,8.0261,0.04,"Comedy,Drama"
tt2963254,2,Salem,2015,8.0546,0.11,"Drama,Fantasy,Thriller"
tt1837576,2,Scandal,2013,8.4262,0.57,"Drama,Thriller"
tt3514324,2,Scorpion,2016,8.113,0.29,"Action,Crime,Drama"
tt3921180,2,Scream: The TV Series,2016,8.334,0.31,"Crime,Drama,Horror"
tt1000734,2,Secret Diary of a Call Girl,2009,7.887,0.02,Drama
tt3516878,2,Secrets and Lies,2016,8.1436,0.05,"Crime,Drama"
tt2431438,2,Sense8,2017,9.1311,1.17,"Drama,Mystery,Sci-Fi"
tt1286039,2,SGU Stargate Universe,2011,8.0488,0.55,"Drama,Sci-Fi"
tt4118584,2,Shades of Blue,2017,8.6063,0.08,"Crime,Drama"
tt1586680,2,Shameless,2012,8.6178,1.3,"Comedy,Drama"
tt1475582,2,Sherlock,2012,9.3184,6.33,"Crime,Drama,Mystery"
tt4181172,2,Shooter,2017,8.0087,0.11,"Action,Drama"
tt0840196,2,Skins,2008,8.6237,0.75,Drama
tt4667888,2,Slasher,2017,7.416,0.02,"Drama,Horror,Mystery"
tt2647544,2,Sleepy Hollow,2014,7.6259,0.41,"Adventure,Drama,Fantasy"
tt1825133,2,Smash,2013,8.0516,0.04,"Drama,Musical"
tt1124373,2,Sons of Anarchy,2009,8.8086,2.12,"Crime,Drama,Thriller"
tt1299368,2,Southland,2010,8.5049,0.09,"Crime,Drama,Thriller"
tt4574334,2,Stranger Things,2017,8.4858,3.84,"Drama,Fantasy,Horror"
tt1632701,2,Suits,2012,8.8026,2.25,"Comedy,Drama"
tt4016454,2,Supergirl,2017,7.8593,1.3,"Action,Adventure,Drama"
tt1758772,2,Switched at Birth,2013,8.9658,0.02,"Drama,Family,Romance"
tt1567432,2,Teen Wolf,2012,8.8664,0.9,"Action,Comedy,Drama"
tt0851851,2,Terminator: The Sarah Connor Chronicles,2008,8.0501,1.95,"Action,Drama,Sci-Fi"
tt2661044,2,The 100,2015,8.7143,2.02,"Drama,Mystery,Sci-Fi"
tt2699110,2,The Affair,2015,8.267,0.21,Drama
tt2149175,2,The Americans,2014,8.3946,0.53,"Crime,Drama,Mystery"
tt1515193,2,The Big C,2011,8.1482,0.09,"Comedy,Drama"
tt2741602,2,The Blacklist,2015,8.3825,1.07,"Crime,Drama,Mystery"
tt1582457,2,The Borgias,2012,8.3097,0.3,"Crime,Drama,History"
tt2406376,2,The Bridge,2014,7.9283,0.11,"Crime,Drama,Mystery"
tt4396862,2,The Catch,2017,7.6728,0.05,"Crime,Drama,Romance"
tt2022170,2,The Client List,2013,7.8,0.01,Drama
tt4786824,2,The Crown,2017,8.7604,0.59,"Drama,History"
tt5014882,2,The Durrells in Corfu,2017,7.9,0,"Biography,Comedy,Drama"
tt5368542,2,The Exorcist,2017,8.5158,0.21,"Drama,Horror,Thriller"
tt3230854,2,The Expanse,2017,8.7227,0.71,"Drama,Mystery,Sci-Fi"
tt3107288,2,The Flash,2016,8.8014,2.84,"Action,Adventure,Drama"
tt2071645,2,The Following,2014,7.7402,0.42,"Crime,Drama,Mystery"
tt2262532,2,The Fosters,2014,7.3121,0.18,"Drama,Romance"
tt3846642,2,The Girlfriend Experience,2017,6.799,0.02,Drama
tt1552112,2,The Glades,2011,7.7349,0.04,"Action,Crime,Drama"
tt4955642,2,The Good Place,2017,8.6044,0.53,"Comedy,Drama,Fantasy"
tt1442462,2,The Good Wife,2011,8.1038,0.65,"Crime,Drama,Mystery"
tt1637727,2,The Killing,2012,8.3926,0.77,"Crime,Drama,Mystery"
tt2937900,2,The Knick,2015,8.7271,0.27,Drama
tt3230454,2,The Last Man on Earth,2016,7.8111,0.3,"Action,Comedy,Drama"
tt2402207,2,The Last Ship,2015,8.8961,0.38,"Action,Drama,Sci-Fi"
tt2699128,2,The Leftovers,2015,9.2501,1.29,"Drama,Fantasy,Mystery"
tt1798274,2,The Lying Game,2013,8.7,0.01,"Drama,Mystery"
tt4254242,2,The Magicians,2017,8.4019,0.19,"Drama,Fantasy"
tt1740299,2,The Man in the High Castle,2016,8.5998,0.34,"Drama,Sci-Fi,Thriller"
tt1196946,2,The Mentalist,2010,8.1977,1.53,"Crime,Drama,Mystery"
tt1870479,2,The Newsroom,2013,8.4815,0.43,Drama
tt2477230,2,The Night Shift,2015,5.6409,0.13,"Drama,Romance"
tt2632424,2,The Originals,2015,9.0434,0.7,"Drama,Fantasy,Horror"
tt4789576,2,The Path,2017,7.8244,0.06,Drama
tt4422756,2,The Real O'Neals,2016,7.8701,0.02,"Comedy,Drama,Musical"
tt2505072,2,The Red Road,2015,8.3,0,Drama
tt2521668,2,The Returned,2015,7.6523,0.06,"Drama,Fantasy,Horror"
tt3597912,2,The Royals,2015,8.7109,0.05,Drama
tt2654620,2,The Strain,2015,8.0231,0.4,"Drama,Horror,Thriller"
tt1405406,2,The Vampire Diaries,2011,8.7551,1.8,"Drama,Fantasy,Horror"
tt1520211,2,The Walking Dead,2011,8.5113,7.62,"Drama,Horror,Sci-Fi"
tt2022190,2,The Walking Dead: Webisodes,2012,7.6255,0.04,"Drama,Horror,Sci-Fi"
tt5555260,2,This Is Us,2017,8.6115,1.07,"Comedy,Drama,Romance"
tt3061830,2,Togetherness,2016,7.9601,0.03,"Comedy,Drama,Romance"
tt0485301,2,Torchwood,2008,7.9913,1.15,"Action,Drama,Sci-Fi"
tt1821681,2,Touch,2013,8.1008,0.16,"Drama,Mystery,Sci-Fi"
tt3502262,2,Transparent,2015,7.8074,0.11,"Comedy,Drama"
tt1279972,2,Treme,2011,8.3278,0.1,"Drama,Music"
tt0844441,2,True Blood,2009,8.4773,1.75,"Drama,Fantasy,Mystery"
tt2356777,2,True Detective,2015,8.1878,2.26,"Crime,Drama,Mystery"
tt1697033,2,True Justice,2012,5.2427,0.02,"Action,Crime,Drama"
tt2543328,2,TURN: Washington's Spies,2015,9.0911,0.12,"Drama,History,War"
tt2568204,2,Tyrant,2015,8.5412,0.12,"Action,Drama,Thriller"
tt0805669,2,Ugly Betty,2008,7.8154,0.29,"Comedy,Drama,Romance"
tt3339966,2,Unbreakable Kimmy Schmidt,2016,7.9508,0.25,"Comedy,Drama"
tt1553656,2,Under the Dome,2014,7.0715,0.51,"Drama,Mystery,Sci-Fi"
tt4522400,2,Underground,2017,7.9338,0.01,"Adventure,Drama,History"
tt1842530,2,Unforgettable,2013,8.1395,0.07,"Crime,Drama,Mystery"
tt1001482,2,United States of Tara,2010,8.0229,0.13,"Comedy,Drama,Romance"
tt3314218,2,UnREAL,2016,8.1849,0.06,Drama
tt1307824,2,V,2011,7.6531,0.27,"Drama,Sci-Fi,Thriller"
tt5197820,2,Van Helsing,2017,7.5868,0.08,"Action,Drama,Fantasy"
tt1604099,2,Victorious,2011,7.989,0.11,"Comedy,Drama,Family"
tt2306299,2,Vikings,2014,8.5729,1.38,"Action,Adventure,Drama"
tt1132290,2,Warehouse 13,2010,7.9666,0.4,"Drama,Mystery,Sci-Fi"
tt2618986,2,Wayward Pines,2016,7.5091,0.2,"Drama,Mystery,Sci-Fi"
tt2433738,2,Wentworth,2014,9.0832,0.09,"Crime,Drama"
tt2874692,2,When Calls the Heart,2015,9.3873,0.11,Drama
tt1358522,2,White Collar,2010,8.2254,0.79,"Comedy,Crime,Drama"
tt1703925,2,Wilfred,2012,7.8376,0.2,"Comedy,Drama,Mystery"
tt2288064,2,Witches of East End,2014,8.1452,0.11,"Drama,Fantasy"
tt0799922,2,Wizards of Waverly Place,2009,7.668,0.15,"Comedy,Drama,Family"
tt4878326,2,Wynonna Earp,2017,9.068,0.29,"Action,Drama,Fantasy"
tt2084712,2,Young & Hungry,2015,8.4897,0.08,"Comedy,Drama,Romance"
tt3228420,2,You're the Worst,2015,8.3227,0.15,"Comedy,Drama,Romance"
tt3843168,2,Z Nation,2015,8.1554,0.26,"Action,Comedy,Drama"
tt3250026,2,Zoo,2016,7.905,0.12,"Drama,Mystery,Sci-Fi"
tt1225901,1,90210,2009,7.1735,0.4,"Comedy,Drama,Romance"
tt2879552,1,11.22.63,2016,8.489,0.51,"Drama,Mystery,Sci-Fi"
tt3148266,1,12 Monkeys,2015,8.3407,0.46,"Adventure,Drama,Mystery"
tt1837492,1,13 Reasons Why,2017,8.437,2.38,"Drama,Mystery"
tt5345490,1,24: Legacy,2017,7.2044,0.22,"Action,Crime,Drama"
tt1598754,1,24: Live Another Day,2014,8.899,0.63,"Action,Crime,Drama"
tt2197797,1,666 Park Avenue,2013,7.4737,0.16,"Drama,Fantasy,Mystery"
tt1820742,1,A Gifted Man,2011,7.5,0.01,"Drama,Fantasy"
tt4834206,1,A Series of Unfortunate Events,2017,8.1052,0.48,"Adventure,Comedy,Drama"
tt4074084,1,A.D. The Bible Continues,2015,8.0788,0.03,Drama
tt2666270,1,About a Boy,2014,7.6627,0.06,"Comedy,Drama,Romance"
tt6794990,1,Absentia,2017,8.0752,0.1,"Crime,Drama,Mystery"
tt3499120,1,Agent X,2015,7.6673,0.06,"Action,Drama"
tt2364582,1,Agents of S.H.I.E.L.D.,2014,8.1977,2.94,"Action,Adventure,Drama"
tt6313900,1,Agents of S.H.I.E.L.D.: Slingshot,2016,7.5153,0.03,"Action,Adventure,Drama"
tt1728102,1,Alcatraz,2012,7.7857,0.54,"Action,Crime,Drama"
tt1034007,1,Alias Grace,2017,8.0869,0.11,"Biography,Crime,Drama"
tt1461312,1,Alice,2009,7.5523,0.03,"Adventure,Drama,Fantasy"
tt3581654,1,Allegiance,2015,7.3705,0.04,"Drama,Thriller"
tt2654580,1,Almost Human,2013,8.3369,0.49,"Action,Crime,Drama"
tt3012160,1,Alpha House,2013,7.1,0.05,"Comedy,Drama"
tt1183865,1,Alphas,2011,7.6436,0.23,"Action,Drama,Sci-Fi"
tt3488298,1,American Crime,2015,8.7698,0.21,"Crime,Drama"
tt2788432,1,American Crime Story,2016,8.7267,0.71,"Biography,Crime,Drama"
tt1898069,1,American Gods,2017,8.0975,0.75,"Drama,Fantasy,Mystery"
tt5257744,1,American Gothic,2016,7.535,0.07,"Crime,Drama,Mystery"
tt1844624,1,American Horror Story,2011,8.2659,2.96,"Drama,Horror,Thriller"
tt3551796,1,American Odyssey,2015,7.8294,0.07,"Action,Drama,Thriller"
tt6877772,1,American Vandal,2017,8.1528,0.17,"Comedy,Crime,Drama"
tt3581932,1,And Then There Were None,2015,8.4921,0.11,"Crime,Drama,Mystery"
tt5574490,1,Animal Kingdom,2016,8.5823,0.13,"Crime,Drama"
tt5542294,1,APB,2017,7.5427,0.09,"Crime,Drama"
tt3768572,1,Aquarius,2015,7.5292,0.16,"Biography,Crime,Drama"
tt3348258,1,Arrow: Blood Rush,2013,7.9,0.01,"Action,Drama,Sci-Fi"
tt3696720,1,Ascension,2014,7.4302,0.07,"Drama,Sci-Fi"
tt4288182,1,Atlanta,2016,8.5587,0.48,"Comedy,Drama,Music"
tt6315640,1,Atypical,2017,8.3326,0.21,"Comedy,Drama"
tt1839683,1,Awake,2012,8.2757,0.31,"Drama,Fantasy,Mystery"
tt1663676,1,Awkward.,2011,7.8303,0.18,"Comedy,Drama,Romance"
tt2177489,1,Baby Daddy,2012,8.0329,0.12,"Comedy,Drama,Family"
